flygtning	sb.fk.sg.ubest
indflydelse	sb.fk.sg.ubest
størrelse	sb.fk.sg.ubest
hund	sb.fk.sg.ubest
stil	sb.fk.sg.ubest
vurdering	sb.fk.sg.ubest
fly	sb.itk.sg.ubest
modstander	sb.fk.sg.ubest
fond	sb.fk.sg.ubest
bibliotek	sb.itk.sg.ubest
kommentar	sb.fk.sg.ubest
vejr	sb.itk.sg.ubest
hotel	sb.itk.sg.ubest
hjemmeside	sb.fk.sg.ubest
ansigt	sb.itk.sg.ubest
amerikaner	sb.fk.sg.ubest
beboer	sb.fk.sg.ubest
lærer	sb.fk.sg.ubest
havn	sb.fk.sg.ubest
euro	sb.fk.sg.ubest
spor	sb.itk.sg.ubest
institut	sb.itk.sg.ubest
karakter	sb.fk.sg.ubest
regnskab	sb.itk.sg.ubest
proces	sb.fk.sg.ubest
part	sb.fk.sg.ubest
kandidat	sb.fk.sg.ubest
kontrakt	sb.fk.sg.ubest
opfattelse	sb.fk.sg.ubest
arbejdsmarked	sb.itk.sg.ubest
forbruger	sb.fk.sg.ubest
analyse	sb.fk.sg.ubest
sport	sb.fk.sg.ubest
bund	sb.fk.sg.ubest
fest	sb.fk.sg.ubest
net	sb.itk.sg.ubest
studie	sb.itk.sg.ubest
bevægelse	sb.fk.sg.ubest
løn	sb.fk.sg.ubest
rente	sb.fk.sg.ubest
orden	sb.fk.sg.ubest
hverdag	sb.fk.sg.ubest
omsætning	sb.fk.sg.ubest
skridt	sb.itk.sg.ubest
tøj	sb.itk.sg.ubest
udgave	sb.fk.sg.ubest
materiale	sb.itk.sg.ubest
jul	sb.fk.sg.ubest
nyhed	sb.fk.sg.ubest
undervisning	sb.fk.sg.ubest
fod	sb.fk.sg.ubest
bud	sb.itk.sg.ubest
mangel	sb.fk.sg.ubest
træner	sb.fk.sg.ubest
erhvervsliv	sb.itk.sg.ubest
frihed	sb.fk.sg.ubest
koncern	sb.fk.sg.ubest
tak	sb.fk.sg.ubest
handling	sb.fk.sg.ubest
håb	sb.itk.sg.ubest
linje	sb.fk.sg.ubest
tendens	sb.fk.sg.ubest
kontor	sb.itk.sg.ubest
anledning	sb.fk.sg.ubest
station	sb.fk.sg.ubest
industri	sb.fk.sg.ubest
presse	sb.fk.sg.ubest
budget	sb.itk.sg.ubest
skib	sb.itk.sg.ubest
computer	sb.fk.sg.ubest
branche	sb.fk.sg.ubest
kæreste	sb.fk.sg.ubest
handel	sb.fk.sg.ubest
internet	sb.itk.sg.ubest
grundlag	sb.itk.sg.ubest
sol	sb.fk.sg.ubest
hav	sb.itk.sg.ubest
parlament	sb.itk.sg.ubest
trussel	sb.fk.sg.ubest
slag	sb.itk.sg.ubest
køb	sb.itk.sg.ubest
byråd	sb.itk.sg.ubest
regel	sb.fk.sg.ubest
billet	sb.fk.sg.ubest
byggeri	sb.itk.sg.ubest
træk	sb.fk.sg.ubest
tog	sb.itk.sg.ubest
samtale	sb.fk.sg.ubest
indhold	sb.itk.sg.ubest
princip	sb.itk.sg.ubest
mængde	sb.fk.sg.ubest
interview	sb.itk.sg.ubest
stemning	sb.fk.sg.ubest
forlag	sb.itk.sg.ubest
folkeskole	sb.fk.sg.ubest
tro	sb.fk.sg.ubest
kasse	sb.fk.sg.ubest
vægt	sb.fk.sg.ubest
spids	sb.fk.sg.ubest
hospital	sb.itk.sg.ubest
respekt	sb.fk.sg.ubest
bus	sb.fk.sg.ubest
omfang	sb.itk.sg.ubest
ferie	sb.fk.sg.ubest
fællesskab	sb.itk.sg.ubest
papir	sb.itk.sg.ubest
afstand	sb.fk.sg.ubest
fred	sb.fk.sg.ubest
praksis	sb.fk.sg.ubest
liter	sb.fk.sg.ubest
køkken	sb.itk.sg.ubest
punkt	sb.itk.sg.ubest
opmærksomhed	sb.fk.sg.ubest
krise	sb.fk.sg.ubest
beløb	sb.itk.sg.ubest
fortid	sb.fk.sg.ubest
instruktør	sb.fk.sg.ubest
afgørelse	sb.fk.sg.ubest
lån	sb.itk.sg.ubest
turnering	sb.fk.sg.ubest
begivenhed	sb.fk.sg.ubest
kris	sb.fk.sg.ubest
lufthavn	sb.fk.sg.ubest
strategi	sb.fk.sg.ubest
hest	sb.fk.sg.ubest
offer	sb.itk.sg.ubest
finale	sb.fk.sg.ubest
nabo	sb.fk.sg.ubest
muslim	sb.fk.sg.ubest
brand	sb.itk.sg.ubest
præst	sb.fk.sg.ubest
trafik	sb.fk.sg.ubest
ro	sb.fk.sg.ubest
opgør	sb.itk.sg.ubest
reform	sb.fk.sg.ubest
ordning	sb.fk.sg.ubest
vindue	sb.itk.sg.ubest
landbrug	sb.itk.sg.ubest
udenrigsminister	sb.fk.sg.ubest
tab	sb.itk.sg.ubest
centimeter	sb.fk.sg.ubest
øre	sb.itk.sg.ubest
modsætning	sb.fk.sg.ubest
indtryk	sb.itk.sg.ubest
bold	sb.fk.sg.ubest
personale	sb.itk.sg.ubest
vilje	sb.fk.sg.ubest
tegn	sb.itk.sg.ubest
nederlag	sb.itk.sg.ubest
metode	sb.fk.sg.ubest
sekund	sb.fk.sg.ubest
hul	sb.itk.sg.ubest
kanal	sb.fk.sg.ubest
dronning	sb.fk.sg.ubest
kaffe	sb.fk.sg.ubest
arm	sb.fk.sg.ubest
sandhed	sb.fk.sg.ubest
løkke	sb.fk.sg.ubest
socialdemokrati	sb.itk.sg.ubest
lyd	sb.fk.sg.ubest
skov	sb.fk.sg.ubest
bro	sb.fk.sg.ubest
frygt	sb.fk.sg.ubest
forståelse	sb.fk.sg.ubest
fortælling	sb.fk.sg.ubest
kort	sb.itk.sg.ubest
hal	sb.fk.sg.ubest
ryg	sb.fk.sg.ubest
ring	sb.itk.sg.ubest
runde	sb.fk.sg.ubest
tank	sb.fk.sg.ubest
budskab	sb.itk.sg.ubest
midte	sb.fk.sg.ubest
kvartal	sb.itk.sg.ubest
smag	sb.fk.sg.ubest
årti	sb.itk.sg.ubest
tilskuer	sb.fk.sg.ubest
dialog	sb.fk.sg.ubest
domstol	sb.fk.sg.ubest
felt	sb.itk.sg.ubest
repræsentant	sb.fk.sg.ubest
tillid	sb.fk.sg.ubest
våben	sb.itk.sg.ubest
landshold	sb.itk.sg.ubest
detalje	sb.fk.sg.ubest
konkurrent	sb.fk.sg.ubest
reaktion	sb.fk.sg.ubest
styr	sb.itk.sg.ubest
strand	sb.fk.sg.ubest
festival	sb.fk.sg.ubest
hær	sb.fk.sg.ubest
kvadratmeter	sb.fk.sg.ubest
argument	sb.itk.sg.ubest
talent	sb.itk.sg.ubest
besked	sb.fk.sg.ubest
maleri	sb.itk.sg.ubest
sektor	sb.fk.sg.ubest
båd	sb.fk.sg.ubest
tysker	sb.fk.sg.ubest
pension	sb.fk.sg.ubest
opbakning	sb.fk.sg.ubest
mail	sb.fk.sg.ubest
medicin	sb.fk.sg.ubest
børs	sb.fk.sg.ubest
dame	sb.fk.sg.ubest
omstændighed	sb.fk.sg.ubest
væg	sb.fk.sg.ubest
service	sb.itk.sg.ubest
konge	sb.fk.sg.ubest
nation	sb.fk.sg.ubest
