karakter	sb.fk.sg.ubest
overraskelse	sb.fk.sg.ubest
stik	sb.itk.sg.ubest
ske	sb.fk.sg.ubest
nok	sb.fk.sg.ubest
bruger	sb.fk.sg.ubest
diskussion	sb.fk.sg.ubest
mente	sb.fk.sg.ubest
statsminister	sb.fk.sg.ubest
mistanke	sb.fk.sg.ubest
tæller	sb.fk.sg.ubest
passer	sb.fk.sg.ubest
kende	sb.fk.sg.ubest
positiv	sb.itk.sg.ubest
planter	sb.fk.sg.ubest
forslag	sb.itk.sg.ubest
plus	sb.itk.sg.ubest
bo	sb.itk.sg.ubest
kender	sb.fk.sg.ubest
fortid	sb.fk.sg.ubest
meddeler	sb.fk.sg.ubest
sælger	sb.fk.sg.ubest
post	sb.fk.sg.ubest
anklager	sb.fk.sg.ubest
indsats	sb.fk.sg.ubest
aktiv	sb.itk.sg.ubest
glas	sb.itk.sg.ubest
køber	sb.fk.sg.ubest
dialog	sb.fk.sg.ubest
alternativ	sb.itk.sg.ubest
forklaring	sb.fk.sg.ubest
tilstand	sb.fk.sg.ubest
bakke	sb.fk.sg.ubest
følger	sb.fk.sg.ubest
træning	sb.fk.sg.ubest
T	sb.itk.sg.ubest
ophold	sb.itk.sg.ubest
sammenhæng	sb.fk.sg.ubest
sammenhæng	sb.itk.sg.ubest
sjov	sb.fk.sg.ubest
sjov	sb.itk.sg.ubest
handling	sb.fk.sg.ubest
erstatning	sb.fk.sg.ubest
proces	sb.fk.sg.ubest
deltagelse	sb.fk.sg.ubest
dans	sb.fk.sg.ubest
håb	sb.itk.sg.ubest
kontrakt	sb.fk.sg.ubest
sommerhus	sb.itk.sg.ubest
tit	sb.itk.sg.ubest
men	sb.itk.sg.ubest
lig	sb.itk.sg.ubest
beslutning	sb.fk.sg.ubest
landbrug	sb.itk.sg.ubest
stille	sb.itk.sg.ubest
drømmer	sb.fk.sg.ubest
får	sb.itk.sg.ubest
flertal	sb.itk.sg.ubest
system	sb.itk.sg.ubest
værk	sb.itk.sg.ubest
butik	sb.fk.sg.ubest
forening	sb.fk.sg.ubest
følge	sb.fk.sg.ubest
modstander	sb.fk.sg.ubest
sten	sb.fk.sg.ubest
vise	sb.fk.sg.ubest
service	sb.itk.sg.ubest
weekend	sb.fk.sg.ubest
voksen	sb.fk.sg.ubest
løbe	sb.fk.sg.ubest
borgmester	sb.fk.sg.ubest
sejr	sb.fk.sg.ubest
gode	sb.itk.sg.ubest
fodbold	sb.fk.sg.ubest
arbejdskraft	sb.fk.sg.ubest
overskud	sb.itk.sg.ubest
bane	sb.fk.sg.ubest
samtale	sb.fk.sg.ubest
forventning	sb.fk.sg.ubest
bør	sb.fk.sg.ubest
sex	sb.fk.sg.ubest
tendens	sb.fk.sg.ubest
ansvar	sb.itk.sg.ubest
angriber	sb.fk.sg.ubest
leje	sb.itk.sg.ubest
talent	sb.itk.sg.ubest
bøde	sb.fk.sg.ubest
mod	sb.itk.sg.ubest
is	sb.fk.sg.ubest
styre	sb.itk.sg.ubest
beløb	sb.itk.sg.ubest
initiativ	sb.itk.sg.ubest
kriminalitet	sb.fk.sg.ubest
virus	sb.fk.sg.ubest
virus	sb.itk.sg.ubest
leje	sb.fk.sg.ubest
køre	sb.fk.sg.ubest
køre	sb.itk.sg.ubest
test	sb.fk.sg.ubest
sammenligning	sb.fk.sg.ubest
dom	sb.fk.sg.ubest
udstyr	sb.itk.sg.ubest
start	sb.fk.sg.ubest
plejehjem	sb.itk.sg.ubest
forskning	sb.fk.sg.ubest
fængsel	sb.itk.sg.ubest
